      30,  -0.001466,   0.001465,   0.002441,   0.024965,   0.992919,   0.209058, 0,0,0,0
    2764,  -0.001466,   0.000977,   0.002930,   0.024354,   0.990478,   0.206739, 0,0,0,0
    2780,   0.000000,   0.001465,   0.003418,   0.025331,   0.990600,   0.207349, 0,0,0,0
    2795,  -0.000977,   0.002930,   0.000977,   0.026186,   0.993286,   0.206617, 0,0,0,0
    2811,  -0.000977,   0.000488,   0.001953,   0.024965,   0.989868,   0.207471, 0,0,0,0
    2827,  -0.000977,   0.001465,   0.002441,   0.021913,   0.993774,   0.205152, 0,0,0,0
    2842,  -0.001466,   0.001465,   0.003906,   0.023378,   0.991943,   0.205640, 0,0,0,0
    2858,  -0.001466,   0.002441,   0.002930,   0.023500,   0.993164,   0.209302, 0,0,0,0
    2873,  -0.002443,   0.002441,   0.003418,   0.023134,   0.992919,   0.209302, 0,0,0,0
    2889,  -0.000977,   0.000977,   0.002441,   0.021303,   0.989990,   0.207837, 0,0,0,0
    2905,  -0.000489,   0.002441,   0.004395,   0.027162,   0.989868,   0.205396, 0,0,0,0
    2920,  -0.000489,   0.000977,   0.002441,   0.022035,   0.994629,   0.204785, 0,0,0,0
    2936,  -0.000977,   0.001953,   0.002441,   0.022279,   0.991821,   0.207715, 0,0,0,0
    2952,  -0.000977,   0.002930,   0.002441,   0.024232,   0.989501,   0.206861, 0,0,0,0
    2967,  -0.001954,   0.000977,   0.002441,   0.026186,   0.992797,   0.207959, 0,0,0,0
    2983,   0.000000,   0.001953,   0.003418,   0.024477,   0.991577,   0.203687, 0,0,0,0
    2998,  -0.001466,   0.000977,   0.003418,   0.025087,   0.990356,   0.204663, 0,0,0,0
    3014,  -0.000977,   0.003418,   0.002441,   0.026552,   0.993896,   0.207227, 0,0,0,0
    3030,  -0.001466,   0.001465,   0.002441,   0.024843,   0.988403,   0.205274, 0,0,0,0
    3045,  -0.000977,   0.001953,   0.003418,   0.025331,   0.991455,   0.205396, 0,0,0,0
    3061,  -0.000977,   0.001953,   0.004395,   0.026796,   0.989745,   0.203076, 0,0,0,0
    3077,   0.000000,   0.000977,   0.003418,   0.025453,   0.987304,   0.204175, 0,0,0,0
    3092,  -0.000977,   0.001465,   0.002930,   0.023988,   0.991088,   0.203931, 0,0,0,0
    3108,  -0.000977,   0.001953,   0.002441,   0.022523,   0.992797,   0.204541, 0,0,0,0
    3123,  -0.000977,   0.001953,   0.001953,   0.023866,   0.988403,   0.205640, 0,0,0,0
    3139,  -0.001466,   0.001465,   0.001953,   0.020082,   0.987670,   0.210889, 0,0,0,0
    3155,  -0.000977,   0.001465,   0.002930,   0.027529,   0.990600,   0.203321, 0,0,0,0
    3170,  -0.000977,   0.001465,   0.003418,   0.025697,   0.995727,   0.203931, 0,0,0,0
    3186,  -0.000489,   0.001465,   0.002930,   0.027651,   0.994873,   0.206495, 0,0,0,0
    3202,  -0.000489,   0.000977,   0.003906,   0.026064,   0.990112,   0.205274, 0,0,0,0
    3217,  -0.000977,   0.000977,   0.003418,   0.025331,   0.989623,   0.206983, 0,0,0,0
    3233,  -0.001466,   0.002441,   0.003906,   0.024354,   0.988158,   0.209424, 0,0,0,0
    3248,  -0.001466,   0.001465,   0.003418,   0.021303,   0.988891,   0.203443, 0,0,0,0
    3264,  -0.000977,   0.001953,   0.002930,   0.025941,   0.995971,   0.208448, 0,0,0,0
    3280,  -0.001466,   0.001465,   0.002930,   0.024354,   0.991455,   0.204175, 0,0,0,0
    3295,  -0.000489,   0.002441,   0.002441,   0.022523,   0.992431,   0.209424, 0,0,0,0
    3311,  -0.000489,   0.002441,   0.002930,   0.024477,   0.988403,   0.203321, 0,0,0,0
    3326,  -0.000977,   0.000977,   0.002930,   0.026674,   0.989013,   0.206861, 0,0,0,0
    3342,  -0.000489,   0.000977,   0.002441,   0.025941,   0.992431,   0.206739, 0,0,0,0
    3358,   0.000000,   0.001465,   0.002930,   0.026674,   0.989745,   0.203931, 0,0,0,0
    3373,  -0.000489,   0.001465,   0.003418,   0.022768,   0.993408,   0.206861, 0,0,0,0
    3389,  -0.000489,   0.000488,   0.003418,   0.023988,   0.992065,   0.208326, 0,0,0,0
    3405,  -0.001466,   0.002441,   0.001953,   0.023500,   0.994384,   0.206128, 0,0,0,0
    3420,   0.000000,   0.001465,   0.002930,   0.022645,   0.991333,   0.206983, 0,0,0,0
    3436,  -0.000977,   0.000488,   0.003418,   0.023012,   0.996216,   0.203931, 0,0,0,0
    3451,  -0.000977,   0.001465,   0.003418,   0.025209,   0.993042,   0.206250, 0,0,0,0
    3467,  -0.000489,   0.000977,   0.003418,   0.027529,   0.991455,   0.206617, 0,0,0,0
    3483,   0.000000,   0.001953,   0.002930,   0.023988,   0.997314,   0.205640, 0,0,0,0
    3498,  -0.000977,   0.000977,   0.003418,   0.023256,   0.994506,   0.208936, 0,0,0,0
    3514,  -0.000977,   0.000977,   0.003418,   0.024110,   0.995239,   0.204908, 0,0,0,0
    3530,  -0.001466,   0.001465,   0.002441,   0.027162,   0.987792,   0.207227, 0,0,0,0
    3545,  -0.000489,   0.000488,   0.002930,   0.024110,   0.991455,   0.208448, 0,0,0,0
    3561,  -0.001466,   0.001953,   0.001465,   0.021547,   0.997192,   0.215162, 0,0,0,0
    3576,  -0.000977,   0.001465,   0.002441,   0.023500,   0.991821,   0.210157, 0,0,0,0
    3592,   0.000000,   0.001465,   0.002930,   0.026674,   0.986327,   0.204908, 0,0,0,0
    3608,   0.000000,   0.000977,   0.002441,   0.025209,   0.994384,   0.204541, 0,0,0,0
    3623,  -0.001466,   0.001465,   0.001953,   0.019960,   0.992553,   0.207837, 0,0,0,0
    3639,   0.000000,   0.000977,   0.000977,   0.025087,   0.989745,   0.202954, 0,0,0,0
    3655,  -0.001954,   0.000977,   0.002441,   0.025941,   0.990112,   0.203565, 0,0,0,0
    3670,  -0.001466,   0.001953,   0.003906,   0.024232,   0.994873,   0.212110, 0,0,0,0
    3686,  -0.000489,   0.000488,   0.002441,   0.025941,   0.991943,   0.204663, 0,0,0,0
    3701,   0.000000,   0.001465,   0.001953,   0.026308,   0.991943,   0.208326, 0,0,0,0
    3717,  -0.000489,   0.001953,   0.002930,   0.027162,   0.991943,   0.204541, 0,0,0,0
    3733,  -0.000489,   0.002441,   0.002930,   0.027529,   0.995483,   0.203565, 0,0,0,0
    3748,  -0.000489,   0.001465,   0.003418,   0.024965,   0.985473,   0.207593, 0,0,0,0
    3764,  -0.001466,   0.000488,   0.003418,   0.022401,   0.992919,   0.202222, 0,0,0,0
    3779,  -0.001466,   0.001465,   0.002441,   0.023378,   0.991455,   0.202588, 0,0,0,0
    3795,  -0.000977,   0.000977,   0.001953,   0.025941,   0.988769,   0.206617, 0,0,0,0
    3811,   0.000000,   0.002441,   0.001953,   0.023500,   0.990234,   0.204419, 0,0,0,0
    3826,  -0.000977,   0.003418,   0.003418,   0.027895,   0.990112,   0.206617, 0,0,0,0
    3842,  -0.003420,  -0.002443,   0.000000,   0.024843,   0.990844,   0.213087, 0,0,0,0
    3858,  -0.002443,  -0.002931,   0.000488,   0.033266,   0.992187,   0.185009, 0,0,0,0
    3873,  -0.001954,  -0.014656,   0.000000,   0.024843,   0.994751,   0.208326, 0,0,0,0
    3889,  -0.001466,  -0.007816,   0.000488,   0.006165,   0.981933,   0.244705, 0,0,0,0
    3904,   0.000000,   0.001465,   0.002930,   0.021791,   0.992431,   0.206983, 0,0,0,0
    3920,   0.000488,   0.005371,   0.004395,   0.015077,   0.982299,   0.232131, 0,0,0,0
    3936,   0.000488,   0.009277,   0.006836,   0.022890,   0.992919,   0.216261, 0,0,0,0
    3951,   0.000488,   0.010254,   0.005859,   0.028749,   0.988769,   0.193676, 0,0,0,0
    3967,  -0.000489,   0.001465,   0.002441,   0.022645,   0.991577,   0.202954, 0,0,0,0
    3983,  -0.002443,   0.003906,   0.000977,   0.028017,   1.001953,   0.185619, 0,0,0,0
    3998,   0.000000,   0.001465,   0.002441,   0.022890,   0.991577,   0.208570, 0,0,0,0
    4014,  -0.000977,   0.000488,   0.002441,   0.025819,   0.989013,   0.204785, 0,0,0,0
    4029,  -0.000489,   0.001953,   0.002930,   0.024354,   0.994018,   0.208204, 0,0,0,0
    4045,  -0.001954,   0.000488,   0.001953,   0.023866,   0.990356,   0.205640, 0,0,0,0
    4061,   0.000000,   0.002441,   0.003418,   0.027529,   0.992797,   0.203076, 0,0,0,0
    4076,  -0.000977,   0.000977,   0.002930,   0.025697,   0.994629,   0.204419, 0,0,0,0
    4092,  -0.000977,   0.001953,   0.002441,   0.026186,   0.990112,   0.203931, 0,0,0,0
    4108,  -0.000489,   0.001953,   0.001465,   0.024354,   0.994018,   0.204785, 0,0,0,0
    4123,  -0.000489,   0.001465,   0.002930,   0.025697,   0.989501,   0.207959, 0,0,0,0
    4139,  -0.000489,   0.001953,   0.003418,   0.024721,   0.992065,   0.206250, 0,0,0,0
    4154,  -0.000977,   0.001465,   0.003418,   0.025331,   0.990478,   0.205518, 0,0,0,0
    4170,  -0.000977,   0.001953,   0.003418,   0.022645,   0.989379,   0.204419, 0,0,0,0
    4186,  -0.000977,   0.001953,   0.002441,   0.025453,   0.992309,   0.207471, 0,0,0,0
    4201,   0.000000,   0.001465,   0.001465,   0.026918,   0.989623,   0.205152, 0,0,0,0
    4217,   0.000000,   0.001465,   0.002930,   0.025819,   0.989379,   0.203198, 0,0,0,0
    4233,  -0.001466,   0.002441,   0.001953,   0.023622,   0.991333,   0.212843, 0,0,0,0
    4248,  -0.000489,   0.002930,   0.003418,   0.021547,   0.995239,   0.207715, 0,0,0,0
    4264,  -0.001466,   0.002441,   0.002441,   0.019471,   0.993164,   0.205884, 0,0,0,0
    4279,   0.000000,   0.001465,   0.002441,   0.025087,   0.989745,   0.203809, 0,0,0,0
    4295,  -0.001466,   0.001953,   0.003418,   0.023744,   0.989135,   0.206006, 0,0,0,0
    4311,  -0.000977,   0.001465,   0.003418,   0.023866,   0.992675,   0.207959, 0,0,0,0
    4326,  -0.000489,   0.001953,   0.003418,   0.024232,   0.991577,   0.207959, 0,0,0,0
    4342,  -0.001466,   0.000977,   0.002441,   0.025819,   0.988647,   0.204419, 0,0,0,0
    4357,  -0.000977,   0.001465,   0.003418,   0.025087,   0.993408,   0.206617, 0,0,0,0
    4373,  -0.000489,   0.001953,   0.002441,   0.023866,   0.993042,   0.208326, 0,0,0,0
    4389,  -0.000489,   0.000977,   0.004883,   0.024599,   0.991699,   0.204175, 0,0,0,0
    4404,  -0.000977,   0.000977,   0.002930,   0.024477,   0.987426,   0.209913, 0,0,0,0
    4420,  -0.001466,   0.002441,   0.001953,   0.024477,   0.997070,   0.204785, 0,0,0,0
    4436,  -0.001466,   0.000977,   0.001953,   0.023256,   0.991699,   0.207227, 0,0,0,0
    4451,  -0.001466,   0.001953,   0.003418,   0.024232,   0.990966,   0.204541, 0,0,0,0
    4467,  -0.000489,   0.000977,   0.002930,   0.025575,   0.986449,   0.205030, 0,0,0,0
    4482,  -0.000977,   0.001953,   0.001953,   0.025209,   0.993164,   0.207959, 0,0,0,0
    4498,  -0.002443,  -0.006839,   0.000977,   0.072819,   1.008057,   0.169993, 0,0,0,0
    4514,  -0.002931,  -0.024915,  -0.002443,   0.049625,   0.978881,   0.241775, 0,0,0,0
    4529,   0.000000,  -0.001466,   0.001953,  -0.053897,   0.985229,   0.219557, 0,0,0,0
    4545,  -0.000489,   0.000000,   0.002930,   0.025331,   0.995605,   0.207105, 0,0,0,0
    4561,   0.000000,   0.001465,   0.003418,   0.025331,   0.992675,   0.205762, 0,0,0,0
    4576,  -0.001466,   0.000977,   0.003906,   0.023988,   0.995483,   0.207105, 0,0,0,0
    4592,   0.000000,   0.001953,   0.002441,   0.025697,   0.993774,   0.207837, 0,0,0,0
    4607,  -0.001466,   0.002441,   0.002930,   0.025575,   0.989990,   0.205030, 0,0,0,0
    4623,  -0.001466,   0.000488,   0.003418,   0.024721,   0.993652,   0.204908, 0,0,0,0
    4639,  -0.001466,   0.001465,   0.002930,   0.023744,   0.992675,   0.207959, 0,0,0,0
    4654,  -0.000489,   0.000977,   0.003418,   0.021425,   0.993286,   0.206495, 0,0,0,0
    4670,  -0.000489,   0.000977,   0.002930,   0.022645,   0.992553,   0.206128, 0,0,0,0
    4686,   0.000000,   0.001465,   0.002441,   0.023256,   0.992553,   0.202954, 0,0,0,0
    4701,   0.000000,   0.000488,   0.002930,   0.026186,   0.991333,   0.208204, 0,0,0,0
    4717,  -0.000489,   0.001953,   0.001465,   0.025209,   0.992553,   0.208570, 0,0,0,0
    4732,  -0.000489,   0.002441,   0.002930,   0.023622,   0.988647,   0.204175, 0,0,0,0
    4748,  -0.000489,   0.000488,   0.003906,   0.025819,   0.990356,   0.202832, 0,0,0,0
    4764,  -0.000489,   0.001953,   0.002441,   0.021425,   0.993774,   0.208814, 0,0,0,0
    4779,   0.000000,   0.001953,   0.002930,   0.024477,   0.993652,   0.207227, 0,0,0,0
    4795,  -0.000977,   0.001465,   0.002930,   0.023378,   0.990844,   0.208936, 0,0,0,0
    4810,   0.000000,   0.005371,   0.001465,   0.025087,   0.985229,   0.205396, 0,0,0,0
    4826,  -0.001954,   0.001953,   0.000977,   0.016786,   0.997314,   0.220411, 0,0,0,0
    4842,  -0.000977,   0.010742,   0.006836,   0.001282,   0.995849,   0.278887, 0,0,0,0
    4857,   0.005371,   0.049316,   0.013672,   0.015565,   0.977904,   0.238113, 0,0,0,0
    4873,   0.000000,   0.002930,   0.003906,   0.033388,   0.990478,   0.209180, 0,0,0,0
    4889,  -0.000489,   0.000488,   0.002930,   0.032045,   0.992187,   0.203198, 0,0,0,0
    4904,   0.000000,   0.002930,   0.001465,   0.027040,   0.992919,   0.207715, 0,0,0,0
    4920,  -0.001466,   0.001953,   0.002930,   0.024843,   0.986938,   0.208814, 0,0,0,0
    4935,  -0.000977,   0.001465,   0.002441,   0.020936,   0.991210,   0.204663, 0,0,0,0
    4951,  -0.000977,   0.001465,   0.001953,   0.024110,   0.992797,   0.207227, 0,0,0,0
    4967,  -0.000977,   0.001465,   0.002441,   0.026918,   0.994384,   0.207227, 0,0,0,0
    4982,  -0.000489,   0.001953,   0.002441,   0.025819,   0.990356,   0.206250, 0,0,0,0
    4998,  -0.000977,   0.000000,   0.000000,   0.028505,   0.979125,   0.192578, 0,0,0,0
    5014,  -0.000977,   0.001465,   0.002930,   0.030214,   0.987914,   0.192211, 0,0,0,0
    5029,  -0.001466,   0.001953,   0.002441,   0.025331,   0.995849,   0.209058, 0,0,0,0
    5045,   0.000000,   0.001953,   0.002930,   0.028383,   0.992065,   0.204053, 0,0,0,0
    5060,   0.000000,   0.002441,   0.003418,   0.026430,   0.991333,   0.206495, 0,0,0,0
    5076,  -0.000977,   0.002441,   0.001953,   0.028017,   0.995239,   0.206861, 0,0,0,0
    5092,   0.000000,   0.001953,   0.001953,   0.026552,   0.996582,   0.206617, 0,0,0,0
    5107,   0.000000,   0.001465,   0.002930,   0.023866,   0.992431,   0.206006, 0,0,0,0
    5123,  -0.000489,   0.002441,   0.003418,   0.024232,   0.992797,   0.209302, 0,0,0,0
    5139,   0.000000,   0.000977,   0.002930,   0.024599,   0.990234,   0.205884, 0,0,0,0
    5154,  -0.000977,   0.001953,   0.002930,   0.026552,   0.988281,   0.207471, 0,0,0,0
    5170,  -0.000489,   0.001465,   0.001465,   0.024721,   0.981444,   0.204053, 0,0,0,0
    5185,   0.000000,   0.000977,   0.003906,   0.027040,   0.994018,   0.205884, 0,0,0,0
    5201,   0.000000,   0.000977,   0.002441,   0.027162,   0.993408,   0.202954, 0,0,0,0
    5217,  -0.000977,   0.001953,   0.003418,   0.023378,   0.993164,   0.205396, 0,0,0,0
    5232,  -0.000977,   0.002441,   0.003418,   0.021669,   0.994384,   0.204785, 0,0,0,0
    5248,   0.000000,   0.000977,   0.003418,   0.024721,   0.992309,   0.206372, 0,0,0,0
    5264,   0.000000,   0.001465,   0.002441,   0.024354,   0.991333,   0.207227, 0,0,0,0
    5279,   0.000000,   0.001465,   0.003906,   0.023866,   0.990844,   0.204175, 0,0,0,0
    5295,  -0.001466,   0.000977,   0.002441,   0.023622,   0.989501,   0.209058, 0,0,0,0
    5310,  -0.000489,   0.000977,   0.002441,   0.024599,   0.987182,   0.201611, 0,0,0,0
    5326,  -0.000489,   0.001953,   0.003418,   0.024110,   0.990844,   0.206372, 0,0,0,0
    5342,  -0.000489,   0.002441,   0.003906,   0.025087,   0.990722,   0.203931, 0,0,0,0
    5357,   0.000000,   0.001465,   0.001953,   0.022279,   0.993408,   0.211500, 0,0,0,0
    5373,  -0.000977,   0.001465,   0.003418,   0.025819,   0.992309,   0.209180, 0,0,0,0
    5388,  -0.000977,   0.001953,   0.003418,   0.023378,   0.994629,   0.206006, 0,0,0,0
    5404,  -0.001466,   0.001465,   0.002930,   0.023622,   0.989623,   0.206006, 0,0,0,0
    5420,  -0.000489,   0.002441,   0.004395,   0.024599,   0.988036,   0.202832, 0,0,0,0
    5435,  -0.001466,   0.000488,   0.003418,   0.027651,   0.987426,   0.202954, 0,0,0,0
    5451,  -0.000977,   0.001465,   0.001953,   0.027651,   0.994018,   0.210035, 0,0,0,0
    5467,  -0.000977,   0.000977,   0.002441,   0.026308,   0.990966,   0.208814, 0,0,0,0
    5482,  -0.000489,   0.000488,   0.002930,   0.023866,   0.993164,   0.207105, 0,0,0,0
